id	logFC	AveExpr	t	P.Value	adj.P.Val	B
PZP	-0.0195929682539644	5.41961345112782	-0.464485699546882	0.643053145349872	0.739599529592135	-6.78280152930778
C11orf1	0.00966808253968221	4.02930363909774	0.464277197639347	0.643202116150389	0.73970306603016	-6.78289792919946
EXOC2	-0.028724461904762	6.95016362406015	-0.464017604951797	0.643387610651327	0.739848583069359	-6.78301789038223
SOD3	0.0230997571428597	5.87310105263158	0.463259710122313	0.643929300398129	0.740403634325641	-6.78336774087228
ELOVL2	-0.0122534999999999	4.58333193233083	-0.462126247504545	0.64473977647205	0.741267611798725	-6.78388989278664
ADAMTSL3	-0.0125767507936487	4.50544759398496	-0.46152392871787	0.645170634981267	0.741695018574891	-6.78416684402847
C16orf70	0.014744455555558	4.97023839849624	0.46115692697354	0.645433222526059	0.741928918675063	-6.78433541798889
CRX	-0.0151519079365068	5.00511467669173	-0.460698048728194	0.6457616100473	0.742238406418753	-6.78454600528537
CUL4B	0.0360769174603179	7.17021396240601	0.460306900310037	0.646041583139297	0.742422133960244	-6.78472534518301
PPIC	0.0135847031746046	4.97747366917293	0.460288707196419	0.646054606495321	0.742422133960244	-6.78473368295322
APOD	-0.0219235111111127	5.21684227819549	-0.460166489033767	0.646142097972185	0.742422133960244	-6.78478968612274
TM4SF20	0.0144035539682559	4.5567539924812	0.460063229048088	0.646216021846617	0.742422133960244	-6.78483699066627
PLCL2	-0.0185136333333356	7.9429597443609	-0.460061458549973	0.646217289377891	0.742422133960244	-6.78483780165878
MCF2L2	0.00826386984127137	3.45763027819549	0.459901914567156	0.646331514032371	0.742485382960559	-6.78491086943803
RABL6	-0.0181054873015896	6.3904872406015	-0.459772939459657	0.646423859227907	0.742523488245311	-6.78496991885117
CLCA2	-0.00956236507936481	4.3075102556391	-0.45949160420642	0.646625312239114	0.742686903247268	-6.78509866690011
NOX5	-0.0238526396825369	5.99372066165414	-0.459065374804526	0.646930568105504	0.742969501060577	-6.78529357350615
ZNF362	0.0165238444444453	5.08075488721805	0.458514746708975	0.647325004448304	0.743354457382385	-6.78554509834632
GJB1	-0.0251931428571437	6.49944087969925	-0.458125465184585	0.647603922415551	0.743606700079642	-6.78572273910678
CRISP1	-0.0103807634920621	4.21753393233083	-0.457834392271294	0.647812507176865	0.743757958137828	-6.78585546607616
BCKDHB	0.0162005460317456	5.52195428571429	0.457776218169332	0.647854198473578	0.743757958137828	-6.78588198292859
TRIM33	0.026378142857145	7.90229251879699	0.457634958499463	0.64795543887127	0.743806133652611	-6.78594635776859
EDEM3	0.0475273507936524	7.05956888721805	0.457360635304334	0.648152064318551	0.743963785498461	-6.78607131572663
LOC257152	-0.0124848095238086	5.08320614285714	-0.457056819579158	0.648369857960065	0.744141424330097	-6.78620962076657
TCL1A	-0.0613736380952314	9.6887107518797	-0.456979300791411	0.648425433027198	0.744141424330097	-6.7862448947211
AMIGO2	-0.0508307460317479	6.43608472180451	-0.456660930924114	0.648653700741163	0.744335312016471	-6.78638970239664
CXCL13	0.00994150476190558	4.19675503759399	0.456515108076823	0.648758265277097	0.744341691470901	-6.78645599501682
SPINT3	0.0165452460317494	4.7922319924812	0.456444055041295	0.648809217496273	0.744341691470901	-6.78648828883646
LINC00328	0.0166709095238105	4.16970806766917	0.456397458845634	0.648842632587989	0.744341691470901	-6.78650946422779
SLC5A4	-0.0161911365079339	5.14884142857143	-0.456315251017764	0.648901587257704	0.744341691470901	-6.78654681787954
ZBTB7A	0.019291814285717	6.49212115789474	0.456239577480282	0.648955857881069	0.744341691470901	-6.78658119654653
HOXD10	-0.01661639047619	4.53020657894737	-0.455561091400842	0.649442530418679	0.744831813517373	-6.78688918043721
DYNC1I1	0.0162569682539697	5.4785367593985	0.455346752573687	0.649596305377671	0.744940087724275	-6.78698637987977
REPIN1	-0.0170978095238095	9.30416953383459	-0.454920584262188	0.649902099842406	0.745222658212785	-6.78717950534725
ATP13A1	-0.0287506714285666	8.77196963909774	-0.454646500408736	0.65009879855058	0.745334341672074	-6.78730361588666
QPRT	0.0204352222222228	5.90128630075188	0.454619335106241	0.650118295314062	0.745334341672074	-6.7873159128065
VRTN	0.0240007253968271	6.24189656390977	0.45350937859664	0.650915127328941	0.74617970196634	-6.78781773051219
KIF4A	0.0169346349206361	4.8963367593985	0.452963353050578	0.651307264382422	0.746561026168871	-6.78806414303292
C1orf56	-0.0453345841269845	7.87856596240602	-0.452559753993191	0.651597178276687	0.746825118105213	-6.78824609055742
BRF1	0.0146260920634971	6.40481273684211	0.45239625680212	0.651714636993284	0.746891521142728	-6.78831975112727
APOL2	-0.0164510873015864	8.02450283458647	-0.452179314213004	0.651870505138521	0.746995589172692	-6.7884174495485
GUCY1A2	-0.0148694603174615	4.909466	-0.452104159441797	0.651924505660675	0.746995589172692	-6.78845128402444
IRF2BP1	-0.0288441619047575	7.15599776691729	-0.451560579441519	0.652315135985562	0.747374938490398	-6.78869583535083
SERINC2	-0.016362419047617	5.45344496240602	-0.451185871236965	0.652584466943089	0.747615255290959	-6.78886424212759
GNAO1	0.0152046634920602	5.26065296240601	0.450297182271348	0.653223417612741	0.748235166727179	-6.78926309230339
SCAMP5	-0.0212893269841228	6.76641164661654	-0.450212919961	0.653284013989781	0.748235166727179	-6.78930086915997
MAPK4	0.0150828126984139	5.22905005263158	0.450178954069486	0.65330844086658	0.748235166727179	-6.78931609490752
GNB5	-0.0193585539682539	6.76160711278196	-0.450101561819	0.653364099603897	0.748235166727179	-6.78935078292905
DOPEY1	-0.0201029301587274	5.6466242406015	-0.44981265942139	0.653571888831311	0.748404823969273	-6.78948021950111
FGF16	-0.015815211111109	5.08682560150376	-0.449384153555586	0.653880136028389	0.748689474120287	-6.78967204985422
TMEM176B	-0.135740004761907	9.09788736842105	-0.448947439701304	0.654194349112976	0.748980902615841	-6.78986736715297
C15orf49	-0.0203948095238067	5.86355541353383	-0.448616736749844	0.654432329206875	0.749185007470839	-6.79001514582974
ECEL1	-0.0197964444444443	6.14629769172932	-0.448433842457143	0.654563958651625	0.749267337453073	-6.79009682776694
MYF6	0.0200151603174614	5.06569397744361	0.447124937670391	0.655506297219269	0.750277571605162	-6.79068042507459
KPNA2	-0.0219248968253964	8.91866640601504	-0.446879088105879	0.655683357162631	0.750411780889884	-6.7907898515269
IFT88	-0.0227354095238095	7.17939723308271	-0.446674825193717	0.655830481437998	0.750473146504375	-6.79088072232433
WRN	0.0240805523809504	5.40869287969925	0.446638575133174	0.655856592649583	0.750473146504375	-6.79089684462421
PRDM13	-0.0120004825396807	4.88793435338346	-0.446291580230547	0.65610655739775	0.750690715986776	-6.79105110541511
SDR39U1	-0.0220073190476171	9.62010410526316	-0.446070171454492	0.656266074010767	0.750804768115163	-6.79114947290202
ACADS	0.018506869841274	7.38682090225564	0.445845484620747	0.656427968542765	0.750921519671311	-6.79124924701132
MEX3C	-0.0650483507936483	7.20023881954887	-0.445722289408675	0.65651674182331	0.75095461042834	-6.79130393162477
ITGA3	-0.0194641698412701	5.78798168421053	-0.444360973379241	0.657498019254949	0.752008490165992	-6.79190719742635
ARID4B	-0.0381094793650751	6.45786117293233	-0.444249401599196	0.657578470044784	0.752031957903933	-6.79195655877265
IL1RAPL1	-0.0184150428571437	4.61863387218045	-0.444015493184468	0.657747146831733	0.752156310803297	-6.79206000391472
EPN3	0.0121858634920651	4.68718254887218	0.443248369565093	0.658300461120162	0.752720447069053	-6.79239888033881
ADAM3A	-0.00930515873015914	4.25352327819549	-0.44290639965279	0.658547179695972	0.752933941760825	-6.79254975707844
CGA	-0.0207752333333335	5.13435071428571	-0.442594240263838	0.658772423909961	0.753122847596773	-6.79268738008529
PCDHGC3	-0.0103968444444442	4.99131327819549	-0.442374688226061	0.658930864381193	0.753235354491684	-6.7927841169539
FOLR2	0.0223340476190499	7.352396	0.442170124736541	0.65907850224805	0.753250037715957	-6.7928742066468
LMOD1	-0.0165766793650794	6.07107208270677	-0.44216220515566	0.659084218249939	0.753250037715957	-6.79287769359224
SLC1A6	-0.0183172936507905	5.78810582706767	-0.442107368111461	0.659123797746351	0.753250037715957	-6.7929018363157
UBE2J1	0.0414660460317471	8.03892191729323	0.44184668817979	0.659311960773977	0.753396456041514	-6.79301656322337
PIPOX	0.0133538476190473	5.23865686466165	0.441378874616203	0.659649690904413	0.753713742621432	-6.79322228178888
SCD5	-0.0390428984126983	6.44362451879699	-0.441291205447311	0.659712989993662	0.753717435895517	-6.79326080967166
SORT1	0.0163670158730138	5.93343434586466	0.440703719877244	0.660137231188565	0.754133464762756	-6.7935187944677
DEFA6	-0.018778098412696	6.01669506015038	-0.440535281219458	0.660258886255399	0.754203778309763	-6.7935926983737
PTH	-0.00911238730158859	3.80159073684211	-0.439991547089062	0.660651660988251	0.754583746775949	-6.79383107415146
NPIPB15	0.0476801984126984	7.10155242857143	0.43930675341684	0.661146466758957	0.755080173376845	-6.7941308734924
TRIM29	-0.015144538095238	5.65756785714286	-0.439046142034451	0.661334813952412	0.755220470986712	-6.79424484557293
RAD50	0.0277276047619042	6.00350442857143	0.438961436682955	0.661396036267202	0.755220470986712	-6.79428187488707
CDK17	0.0349533095238108	6.4127062406015	0.438886955754826	0.661449870588458	0.755220470986712	-6.79431442866382
HHLA3	-0.0344427793650777	5.80286701503759	-0.438737963585715	0.661557566453616	0.755274710568644	-6.7943795329366
H1F0	-0.0420880047619017	7.79984618045113	-0.438459961989537	0.661758533012802	0.755435414141616	-6.79450095080401
ZDHHC6	0.0218765222222252	8.79545030827068	0.438368803171694	0.66182443682789	0.755441920614605	-6.79454074793069
MEG3	0.0180746380952375	5.25631801503759	0.437563292217177	0.662406900905543	0.756038001870362	-6.79489205057451
CEP135	-0.0213148619047612	5.13946998496241	-0.437213447612159	0.662659937509714	0.756258016905129	-6.79504442552858
ZFX	-0.0182378269841248	5.33635455639098	-0.43666291596223	0.663058206455934	0.756643722681799	-6.79528396371121
LRRC2	0.00884438730158754	4.00165035338346	0.436473927320932	0.663194947980852	0.756674799914598	-6.79536612392083
CAPN6	0.0102533492063497	4.40568829323308	0.436458591318944	0.663206044745039	0.756674799914598	-6.7953727894808
HOXD9	-0.0157197571428531	5.63882101503759	-0.436125607864458	0.663447002028912	0.756880896577761	-6.79551745809071
SULT1E1	0.0117880587301604	4.41208865413534	0.435903133993369	0.663608010728171	0.756995756237917	-6.79561405314973
SEC13	-0.0122660873015796	10.2204146090226	-0.43466239503537	0.664506245745402	0.757951492738233	-6.79615186339134
SEC23IP	0.0259826730158732	6.85429793233083	0.434477607213106	0.664640064929145	0.758035224025714	-6.7962318306661
PPP1R9A	-0.0178584904761871	5.20848812781955	-0.433819016328021	0.665117089519364	0.758510337116148	-6.7965165613257
TAF5	-0.0387433984126968	6.72592743609023	-0.433662040102373	0.665230809363393	0.758571082869126	-6.79658436378478
NTNG1	0.0150483714285725	4.66523048120301	0.433190567054176	0.665572410076278	0.758891649399104	-6.796787859179
C19orf66	-0.0216345111111043	9.6655832406015	-0.432276827868191	0.666234649749464	0.759577719885179	-6.79718161535081
KCNG1	-0.0231350968253965	5.81955731578947	-0.432137131580755	0.666335918942168	0.7595962611666	-6.79724174138206
SLC25A40	-0.0200889174603143	5.99086591729323	-0.432087384860896	0.666371983018962	0.7595962611666	-6.79726314795779
RP1-190J20.2	0.0158213428571417	5.66230559398496	0.431803599905715	0.666577728931047	0.759761771516648	-6.79738521683497
CCL7	0.0134320634920648	4.88604515789474	0.431117969404103	0.667074920090886	0.760259409382419	-6.79767980782621
ZSCAN9	0.0159400000000014	6.69759061654135	0.43070738913583	0.667372726889931	0.760514014551703	-6.79785599605712
FBXL8	-0.0182844920634899	5.31502021804511	-0.43064286203979	0.667419535244131	0.760514014551703	-6.79788367070644
S100A2	-0.0147643841269822	5.42219682706767	-0.430178242968908	0.667756611413859	0.760829016618642	-6.7980828163926
SAA3P	-0.0147647809523814	5.09327958646617	-0.429600110694223	0.668176134844738	0.76123789177699	-6.79833031693351
EXOC6B	0.0106381000000049	4.32754271428571	0.428978433499022	0.668627373758948	0.76168282214501	-6.79859608884659
CUBN	0.0181664920634894	6.08079567669173	0.42879669880173	0.668759307166425	0.76176396026909	-6.79867370936606
PAPPA	-0.0118294047619054	5.21530204511278	-0.428525358601329	0.668956310470034	0.76187283525911	-6.79878954015517
PLA2G1B	-0.0113689634920595	4.5149942556391	-0.428497796585695	0.668976322831119	0.76187283525911	-6.7988013018478
VSNL1	0.0141789301587298	5.33577686466165	0.428109332535385	0.669258405968041	0.762060520755785	-6.7989669930296
NQO2	0.0476534761904652	10.0584318721805	0.428103575539522	0.669262586765122	0.762060520755785	-6.79896944742833
GOLGA2	-0.0314498349206325	7.23089651879699	-0.428003405027049	0.669335333410949	0.762074200493656	-6.79901214817909
SLC12A2	0.0127530142857166	5.3668582556391	0.42765422345643	0.669588943426864	0.762293781720222	-6.79916091961196
KERA	-0.00956330952380924	4.03505620300752	-0.427260693505728	0.669874809270286	0.762492889180998	-6.79932844087125
NOS1AP	0.0213074000000004	6.13115156390977	0.427246157984271	0.669885369009509	0.762492889180998	-6.79933462553336
KRT33B	-0.0161930634920617	5.2897802556391	-0.427079885301281	0.670006167179793	0.762561214128983	-6.79940535731795
FAM175B	-0.0193777523809491	7.62023256390977	-0.425896635112573	0.670866055113108	0.763470638450868	-6.79990791464056
LRP6	-0.0165020555555557	5.71038712030075	-0.425546217913174	0.67112079296186	0.763691276873621	-6.80005647912541
CEP97	0.0107550349206358	4.76471090977444	0.425045403242163	0.671484929480084	0.764023120270838	-6.80026859511585
LOC101927792	-0.00937631428571439	3.8235712406015	-0.424898073904508	0.671592065777171	0.764023120270838	-6.80033094784232
RCBTB2	-0.0474418507936445	8.97685854135338	-0.424893934184373	0.671595076234248	0.764023120270838	-6.80033269954341
PVRIG	-0.0296405714285672	9.99028027067669	-0.424236264576068	0.672073409555068	0.764497973265977	-6.80061077288433
TDRD12	-0.0230319317460328	5.13091310526316	-0.424104952186558	0.672168931184326	0.764537323105594	-6.80066624243675
ARMC8	-0.0192418587301573	6.86466557894737	-0.423529518742782	0.672587586469826	0.764921107513002	-6.80090911758436
PTPLB	0.0454593841269828	7.86822215037594	0.423473611023774	0.672628267476767	0.764921107513002	-6.80093269721683
ADAMTS12	0.0194157936507926	5.86578233082707	0.423171866734099	0.67284784711421	0.765101475812334	-6.80105990725723
GRM1	0.0111787285714309	4.72809439849624	0.422599832237	0.6732641946421	0.765505537728259	-6.80130081863658
PROZ	-0.0206700095238093	5.92257057142857	-0.42249432510982	0.673340997635321	0.765523497175682	-6.80134521728796
GULP1	0.00815704920634985	4.28357254887218	0.422286149773245	0.673492547159004	0.765592210168224	-6.80143278751134
FGF4	0.0203589841269842	5.74465798496241	0.422243685247073	0.673523462547579	0.765592210168224	-6.80145064518736
PI4K2A	0.0138445444444493	6.78215744360902	0.422086571554027	0.673637850654763	0.765641033268816	-6.80151670089133
FBLN5	0.0408999571428561	7.51269757894737	0.422017078416028	0.673688448224498	0.765641033268816	-6.80154591024516
VPS72	-0.0158754047619016	9.23930414285714	-0.421931461201278	0.673750787698187	0.765642536138095	-6.80158189027537
MAGEL2	0.0109555904761915	5.21305190977444	0.420948150887312	0.674466916432391	0.766386929945996	-6.80199459750614
GPATCH2L	-0.0156856936507976	6.12369573684211	-0.420494591237534	0.674797337032314	0.766692954100097	-6.80218463832456
TBC1D4	-0.0489424349206358	7.89345717293233	-0.419962998581821	0.675184685797721	0.767063597771824	-6.80240711477212
GCKR	-0.0140011238095239	5.52045793984962	-0.419629985793731	0.675427382266466	0.767269852677858	-6.80254634071396
ANKMY1	-0.0108759920634949	5.90679685714286	-0.419144097132253	0.67578155439335	0.767602692543474	-6.80274928337119
EFTUD1	0.0235943333333379	7.32882202255639	0.418609899758333	0.67617102328473	0.767975561203548	-6.80297213264812
CNTNAP3P2	0.01889030952381	4.79531203007519	0.417907277351674	0.676683419748749	0.768389284291543	-6.80326481162091
HAS1	0.019232458730162	5.82185118796992	0.417902615562939	0.676686819924219	0.768389284291543	-6.80326675186212
DEGS1	0.026413558730157	8.13720242857143	0.417858499148489	0.676718997506044	0.768389284291543	-6.80328511208994
GNA14	-0.0157900253968242	5.18638971428571	-0.41722525922507	0.67718093508551	0.768844224887167	-6.80354843881985
TRPA1	0.0110691269841272	4.68858558646617	0.416880167955518	0.677432724912754	0.768993671575275	-6.80369177402575
STAR	0.0133290761904732	4.89880511278195	0.416876868145262	0.677435132737735	0.768993671575275	-6.80369314404575
PAQR5	0.0136813333333352	4.75963179699248	0.416734735878017	0.677538847810489	0.769041832865311	-6.80375214446035
SV2A	0.0226680888888922	6.09734182706767	0.416244379558771	0.67789671224697	0.769378432097954	-6.80395554185164
